start,end,text
2067600,2071040," though it might not be i don't know you know from experience that things can"
2071040,2074480," be more complicated and they seem simple absolutely why can't people edit a"
2074480,2078560," comment under a float plane video well after all these years after"
2078560,2087680," hardware unboxed after hardware unboxed yeah asked for comment editing drink"
2087680,2092240," lttstore.com i need some uncle lis's moonshite"
2092240,2097440," i'm teasing him because we have had some issues with transcoding and it has been"
2097440,2100400," a frustration from the folks over at hardware unboxed that they can't edit"
2100400,2104160," comments but there is some good news uh we haven't"
2104160,2108240," figured out the fix for transcoding but we do have a band-aid that has been"
2108240,2112320," applied and on and we're working on it we'll get a fix and on the comment"
2112320,2116880," editing side of things that is actually working on the"
2116880,2120000," beta site for float plane beta dot float plane dot com"
2120000,2124640," don't put in the www that is apparently a um"
2124640,2132880," amateur move so yeah i tried to navigate with www and it did not work"
2132880,2138880," now to be clear i did not type in www like a baby boomer"
2138880,2142960," i just was on float plane dot com and edit the url clicked the url and then"
2142960,2147600," it is more advanced added beta yes it the www"
2147600,2153280," was already there i just didn't remove it i wish i wish you forgot that you did"
2153280,2158240," that oh no oh no i do not search the worldwide"
2158240,2163840," web sir wwww dot oh it would have been great if you"
2163840,2168160," forgot but yeah nope i knew you were i knew you were"
2168160,2174160," gonna go after me for that yeah why would you tap in ww i did it"
2174160,2178240," i didn't call you a boomer no no not even the web over there mr"
2178240,2183040," linus not even uh speaking of things that are i don't know i don't"
2183040,2189520," have a good segue for this intel yeah intel arc battle mage and"
2189520,2194480," intel arc celestial are still happening tsmc has reported"
2194480,2199200," have has reportedly received a large number of orders to produce chips for"
2199200,2203680," intel's next gen battle mage gpu's this means that all three major gpu"
2203680,2207440," brands are now contracting tsmc silicon thank you lainus"
2207440,2211760," so i was doing it subconsciously i'm one of those people that does this"
2211760,2215280," like i i tend to kind of go like this as i'm reading along to things"
2215280,2221120," it drives luke absolutely crazy because it does this on his screen and just"
2221120,2225520," like so his name just goes all over the place and it will block words"
2225520,2228800," and i'm already i'm i already have a hard time reading"
2228800,2233440," because i'm dyslexic so then not only is my brain just going like"
2233440,2237280," with all the words and letters and stuff but now it's blocking them out"
2237280,2241360," so when so when he couldn't read reportedly received a large he's he said"
2241360,2244160," like a large number of orders or something like that and i was like"
2244160,2249040," oh crap i'm doing that thing again so my options now are to stop doing it"
2249040,2253600," or to double down he did in the immediate reaction was he moved his mouth"
2253600,2256320," somewhere else and then i saw it pause there for a second i was like he's"
2256320,2259600," coming back then he just starts bouncing all over the place and i was like oh"
2259600,2262240," goodness but really this was the right thing to do"
2262240,2266720," this was the kind thing to do because now instead of letting them believe"
2266720,2270240," that you think they got a large number of orders i mean from who"
2270240,2273920," obviously only from intel you know now i can explain"
2273920,2278160," why you tripped over that so i actually did you a kindness"
2278160,2280560," wow thank you you're welcome yeah yeah"
2280560,2281520," yeah"
2281520,2287840," anyways all three major gpu brands are now contracting tsmc silicon"
2287840,2292640," for their gpu's but it also means that intel hasn't give up given up on a"
2292640,2297040," second generation of graphis cards as was me previously reported"
2297040,2300080," huh i said that one wasn't me what one wasn't hasn't give up"
2300080,2302960," did i say that my bed hasn't given up on a second generation of graphis"
2302960,2306400," cards as was previously reported by you know"
2306400,2310800," some other outlets some people yeah by some by some more this is why"
2310800,2316480," and there's no point singling out anybody yeah but this is why we tend to"
