start,end,text
1898560,1899560," It's fine."
1899560,1906240," I had so many people diving to defend me and I'm like there was never a problem."
1906240,1908240," Weird gamers."
1908240,1909240," Yeah."
1909240,1910240," Yeah."
1910240,1914520," Like I appreciate that you care, but I'm fine."
1914520,1915520," It's going to be okay."
1915520,1916520," Oh man."
1916520,1919320," But yeah, like it's and there was some people that pointed out like, yeah, I mean he was"
1919320,1923040," writing prompts to GPT, whatever, but like, yeah, those things happen."
1923040,1924040," It's okay."
1924040,1925040," It's fine."
1925040,1926040," I do the same thing."
1926040,1927040," Everything's all good."
1927040,1928400," Yeah, we're actually okay."
1928400,1929400," Yeah."
1929400,1934640," One of the other things that's okay is the best way to send messages to the show is using"
1934640,1935640," merch messages."
1935640,1937040," Why don't we do a couple?"
1937040,1940120," And then if you guys have anything you want to pick up on LTD store or if you just want"
1940120,1943920," to pick up a gift card so you can send in a merch message, don't use super chats, don't"
1943920,1947800," use bits, don't use anything like that, use merch messages because that way you can throw"
1947800,1950920," money at us just like any other live show."
1950920,1955040," But then magically you will get merchandise in the mail."
1955040,1956520," Hey, in a while."
1956520,1957520," Yeah."
1957520,1958920," I mean, it's December."
1958920,1962720," So like, you know, but it, but it, it, it'll show up."
1962720,1963720," It'll show up."
1963720,1967000," And we do have something to talk about on the show today."
1967000,1969840," Linus plushies have been moved to the bonus."
1969840,1970840," Whoa."
1970840,1971920," It is unlikely."
1971920,1973560," We will bring these back."
1973560,1978600," So you are going to want to tack one on to your order while you are there."
1978600,1983800," For those of you who have forgotten, Linus plushies are, oh, actually, you know what,"
1983800,1985920," I might as well show you how to use the bonus bin."
1985920,1990680," So if you were going to pick up a screwdriver, it would add to your cart."
1990680,1992880," Look how wonderfully this website works."
1992880,1993880," Oh, yeah."
1993880,1996920," Then you would expand the bonus bin and you can grab anything from the bonus bin."
1996920,2001400," We've got cute little shoelaces that come in a power supply thing, the 2022 sticker pack"
2001400,2002640," and the Linus plushie."
2002640,2004360," Go ahead and throw that in there."
2004360,2005360," Yeah, you only get one."
2005360,2006360," Everybody gets one."
2006360,2007760," One bonus bin item and that's it."
2007760,2009840," You can see the thing, the thing goes away."
2009840,2011560," So that's the promotion for this week."
2011560,2013720," Go check it out and send in a merch message."
2013720,2015640," If you want to interact with the show."
2015640,2016640," All right."
2016640,2017640," Oh, yeah."
2017640,2019160," Want to throw us a merch message, Jen?"
2019160,2020160," Sure."
2020160,2021160," I got one here from Demetri."
2021160,2023640," Linus, how was your knee after the fight?"
2023640,2027800," I've had a torn meniscus repair surgery in the beginning of this year and recovery wasn't"
2027800,2028800," fun."
2028800,2033360," Um, fortunately, it wasn't torn, torn again."
2033360,2036360," It just felt like it's been a bit of an ongoing thing for me."
2036360,2042320," It just felt like the existing not perfection of it was aggravated."
2042320,2048800," So there was a span of, I was limping for a day or two in enough pain that it was hard"
2048800,2056560," to sleep for three to five and in enough pain that it was hard to enjoy myself properly"
2056560,2059240," for a couple of weeks."
2059240,2064000," Now I have pretty much forgotten about it."
2064000,2066680," And I'm pretty sure I can do my thing."
2066680,2068720," This is my is my Neo K test."
2068720,2069720," Oh, okay."
2069720,2070720," Yeah, I know what this is."
2070720,2071720," Yeah."
2071720,2072720," I see very well."
2072720,2073720," I know."
2073720,2077440," So I basically go, okay, how we feeling?"
2077440,2078440," Jump on the knee."
2078440,2079440," Okay."
2079440,2083000," I should be able to go all the way down and all the way back up."
2083000,2086080," So that was just in case you can tell, there was like a single foot squat."
2086080,2087080," Yeah."
2087080,2094600," If I can do that without agonizing pain, then it's, it's great and I will not complain,"
2094600,2095600," not even a little."
2095600,2096600," Yeah."
2096600,2097600," Yeah."
2097600,2100200," But there are times like it's definitely not a hundred percent."
2100200,2104720," And particularly when what, what kind of, what kind of force would like this be called?"
2104720,2105720," Like lateral force."
2105720,2106720," Yeah."
2106720,2111080," So if there's lateral force on it every once in a while, because it feels so good day to"
2111080,2115400," day, every once in a while, I will do something."
2115400,2119760," So there was a big home device at the back door there."
2119760,2128520," And I went to just like kick it with my left foot from the side and I went, nope."
2128520,2129520," Not that."
2129520,2130920," Not a hundred percent."
2130920,2131920," Yeah."
2131920,2132920," Yeah."
2132920,2136080," But as long as I don't do that, it's like really good."
2136080,2137080," That feels really similar."
2137080,2140560," This is not a tech topic, but that feels really similar to my shoulder thing, where like it"
2140560,2141960," feels fine all the time."
2141960,2145960," And then I'll draw really far back to throw something and I'm like, oh, yeah, I can't"
2145960,2146960," do that."
